"Content","Location","Image_URL","Post_date","Likes","IsVideo","Views"
"Don't let the #MondayBlues bring you down! Renergize for the week ahead with Moisture Bomb Sheet Mask and finish off with Moisture Bomb Super Moisturizer for deeply hydrated skin 💆🏼#HowIMask #MaskMonday #masking",,"https://scontent-iad3-1.cdninstagram.com/vp/540d25df5ea87209adfc65efcc758d70/5E58E791/t51.2885-15/e35/20066023_1242095532579987_3007797178283327488_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jul 17, 2017","620","False",
"Tell us👇🏼: which one is your favorite #WholeBlends Honey Treasures or Coco Cocoa?  #Honey #CoconutOil #Haircare",,"https://scontent-iad3-1.cdninstagram.com/vp/c6d861e7b83c5a0e413e3d8d43852e2b/5E44EF6F/t51.2885-15/e35/20184165_320695015042598_8905746762795319296_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jul 17, 2017","755","False",
"Double Tap if #Micellar Water All-in-1 is your go-to makeup remover. #SundaySkincare",,"https://scontent-iad3-1.cdninstagram.com/vp/6bda24a3fb32ae58cb09fe333c1faf13/5E458850/t51.2885-15/e35/20065216_874997399318320_3385233445352374272_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Jul 16, 2017","812","False",
"The 🔑to a #FrizzFree braid is to start with Smooth Air Dry Anti-Frizz Cream and finish off with a spritz of  #Fructis Frizz Guard. #Superhair #GarnierStyle #WeekendVibes",,"https://scontent-iad3-1.cdninstagram.com/vp/0668a1753a3ac2b91d9ff5280d5b6a4a/5E435FE6/t51.2885-15/e35/20065897_101094047229866_4086692898614018048_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jul 16, 2017","418","False",
"Leave a 💚 in the comments if Sleek & Shine is your go-to haircare regimen. #superhair #sleek #arganoil #superfruits",,"https://scontent-iad3-1.cdninstagram.com/vp/bb6924da1a731c20d9323bf5625b8e8a/5E49CBF5/t51.2885-15/e35/19984430_1626913807343173_6084700595107659776_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Jul 15, 2017","621","False",
"Start your morning by cleansing your skin from the residue build-up that occurs every night. Gentle Sulfate-Free Cleanser effectively removes dirt and oil without over drying. #SulfateFree #Cleanser #Weekendvibes",,"https://scontent-iad3-1.cdninstagram.com/vp/28cba55596e140f3356015b29b545598/5E5F3A70/t51.2885-15/e35/20066942_1911340365789338_1296856561754308608_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jul 15, 2017","346","False",
"If you're hitting the beach this weekend pack along #Fructis Smooth Air Dry Anti-Frizz cream for a natural looking air-dried style without the frizz. #GarnierStyle #TGIF #byebyefrizz",,"https://scontent-iad3-1.cdninstagram.com/vp/9595561cf817122d0fbec0182a2ac435/5E497120/t51.2885-15/e35/19985114_1906884912671736_4227256981959737344_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Jul 14, 2017","468","False",
"If you are heading out for #FestivalSeason make sure to bring along Sleek & Shine for long lasting frizz control even in 97% humidity! 📷 @nicholeciotti . #FestivalHair #FestivalStyle #SuperHair",,"https://scontent-iad3-1.cdninstagram.com/vp/d7ce4b8300e5a97a80b07c2b14ff5e98/5E5B82B6/t51.2885-15/e35/19955760_453877781656738_4607572174197227520_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Jul 14, 2017","541","False",
"There's nothing like coming home and cleansing our skin from the day's build-up with Micellar Makeup Remover Towelettes. #Micellar #cleanse #makeupremover. 📸: @silverlightstyle",,"https://scontent-iad3-1.cdninstagram.com/vp/e67fbba7ec081c0288ab5abd57f3352f/5E41E4A5/t51.2885-15/e35/19933387_677781385758591_8639298871631020032_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jul 13, 2017","614","False",
"#Didyouknow: Whole Blends Illuminating is Infused with Camellia Oil extracts and  Moroccan Argan Oil extracts to restore dull hair and bring back shine✨ #WholeBlends #MoroccanOil #Shinyhair",,"https://scontent-iad3-1.cdninstagram.com/vp/77b0eef0d6adda64bc8c2b314b4bb84d/5E56F514/t51.2885-15/e35/19933228_321537991626431_3883484204700270592_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Jul 13, 2017","617","False",
"Forget silicones, parabens & dyes 🙅🏽 #Fructis Pure Clean is #parabenfree, #siliconefree & biodegradable. Feel refreshed with citrus extract 🍋 without heavy residue or buildup! 💚 #SuperHair  #Superfruit",,"https://scontent-iad3-1.cdninstagram.com/vp/61da550fff3064f07691909b3e103f29/5E44F8B9/t51.2885-15/e35/19984725_492971641042782_5809629706693115904_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Jul 12, 2017","656","False",
"How dreamy is our #colorcrush of the week? #Nutrisse Light Golden Brown #63 is the perfect brown sugar shade to rock this Summer and beyond👌🏼#Haircolor #trends",,"https://scontent-iad3-1.cdninstagram.com/vp/7b66bf48abc5bcf6e117a6b61a27fdf4/5E4FBC15/t51.2885-15/e35/19985271_1638180892935567_158943657154576384_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jul 12, 2017","447","False",
"#TipTuesday: for the best #beauty sleep you've ever had give this duo a try: Gentle Sulfate Free Cleanser for a deep clean and finish off with Miracle Anti-fatigue Sleeping Cream and wake up to rested looking skin. #goodnight #skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/de7adedfc26f1a1c58650c9ffaa63d90/5E4E5B3A/t51.2885-15/e35/19955687_100425320614884_2046505019796094976_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Jul 11, 2017","658","False",
"Double Tap: if #Fructis Curl Nourish is your go-to curly hair regimen this #Summer 💛 #SuperHair #Superfruits #CurlyHair",,"https://scontent-iad3-1.cdninstagram.com/vp/e69eb0e0697e07d8b3653077c7420fe9/5E560048/t51.2885-15/e35/19955398_1609192139100572_4262685059082878976_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Jul 11, 2017","743","False",
"#Braid perfection 💚! The best way to keep hair in place is by prepping your hair with #Fructis Anti-Humidity Smoothing Milk to fight frizz and keep hair smooth and silky. #GarnierStyle #Hairinspo #SuperHair",,"https://scontent-iad3-1.cdninstagram.com/vp/3100e764cfb39815d9fc7d343e88776b/5E4D9577/t51.2885-15/e35/19984473_242441872928984_987107982837809152_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Jul 10, 2017","451","False",
"Keep the #MondayBlues away with our NEW Glow Boosting Moisture Bomb Sheet Mask for healthy looking skin💖 Available online @Ultabeauty!  #MaskMonday #SheetMask #Howimask",,"https://scontent-iad3-1.cdninstagram.com/vp/ed0c299b3bafb850ccbb836da31d257e/5E4992B6/t51.2885-15/e35/19931726_107819493201688_8061071646523392000_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Jul 10, 2017","651","False",
"After a long weekend make sure to cleanse and hydrate your week in prep for the week ahead. Our #skincaresunday line-up includes #Micellar Towelettes and Moisture Bomb Gel Cream. How are you relaxing tonight? #Weekendvibes #Skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/e26eea2098969969a587ad4085663c5c/5DC4EEFE/t50.2886-16/20020691_1401960759885923_4445441144502878208_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Jul 9, 2017",,"True","3,147"
"Double the trouble ✌🏼! Clearly Brighter Argan Nut Gentle Exfoliating Cleanser works double duty to deeply cleanse and brighter skin for a more even skin tone. Have you tried it yet?#weekendvibes #Cleanse #skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/54b49373d5d0b024aa3aeea66ba7ca78/5E61D037/t51.2885-15/e35/19932007_1554134921298098_8314102854423937024_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jul 9, 2017","900","False",
"Zap static hair and tame flyaways with #Fructis Frizz Guard which helps seal strands to eliminate frizz caused by humidity or dryness. #FrizzGuard #GarnierStyle #weekendvibes",,"https://scontent-iad3-1.cdninstagram.com/vp/b99f5818ae55416d027ac43ce70ddcab/5E496D5F/t51.2885-15/e35/19931858_487177088296091_8316050884085678080_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Jul 8, 2017","360","False",
"▶️Head to our Instagram story to learn why this gentle cleanser is great for sensitive, dry and oily skin types. #sulfatefree #SensitiveSkin #goodmorning 📸: @c0lorfuldisaster",,"https://scontent-iad3-1.cdninstagram.com/vp/9eb154c1f20e7b3b7b9bbe43bed6066f/5E3EB6A2/t51.2885-15/e35/19764340_340139583081154_1873773031562674176_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Jul 8, 2017","634","False",
"Our Smoothing #WholeBlends is perfect to tame frizz during the warmest months -- added bonus: your hair will smell like a #summer dream🌴  #coconutoil #parabenfree",,"https://scontent-iad3-1.cdninstagram.com/vp/38105e20a7f6842197077c0d3a2f0399/5E401C95/t51.2885-15/e35/19765204_1788264537866909_7397496106914938880_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jul 7, 2017","915","False",
"When on-the-go from your workout to work make sure to pack along your Travel size Micellar Water for a quick cleanse & skin refresher 💕 #Micellar #FitnessFriday #TGIF",,"https://scontent-iad3-1.cdninstagram.com/vp/7b539c1c5e55a1d4c662e147e3ac3e65/5E44EC29/t51.2885-15/e35/19955695_318281878625537_3719102766761639936_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jul 7, 2017","889","False",
"We are crushing on this easy twist half braid updo💚 Get the look by applying #Fructis Smooth Air Dry for natural-looking air-dried hairstyle without the frizz, and finish off with a touch of Frizz Guard Anti-Frizz Spray. #GarnierStyle #Hairstyle #lookoftheday",,"https://scontent-iad3-1.cdninstagram.com/vp/ab344c816fb592249e474e02b37853b1/5E4AE32D/t51.2885-15/e35/19932544_1533225926751941_5402099840731578368_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jul 6, 2017","456","False",
"🆕Introducing our two new Moisture Bomb Sheet Masks: 💜Anti-Fatigue with #Lavender Essential Oil and 💖Glow-Boosting  Sheet Mask with #Sakura Extract. Which one are you the most excited to try? #HowIMask #sheetmask",,"https://scontent-iad3-1.cdninstagram.com/vp/02ebe889dca470774cdb05db7d59fd43/5E4C2D17/t51.2885-15/e35/19761888_242293579621061_1694353165069058048_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jul 6, 2017","894","False",
"We love how gentle our Sulfate-Free Cleanser is to skin, but the best part is that it contains NO alcohol, NO fragrances and it's #parabenfree. #Sulfatefree #SensitiveSkin #Cleanser",,"https://scontent-iad3-1.cdninstagram.com/vp/4607fca50aa352503ddd5205fc95c868/5E5A39D9/t51.2885-15/e35/19764385_1911103589136724_7078135696132669440_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Jul 5, 2017","724","False",
"Our #colorcrush this week is #Nutrisse Ultra Color BL21 for the ultimate bold black  with reflective blue tones. #Blackhair #Haircolor #Hairtrends",,"https://scontent-iad3-1.cdninstagram.com/vp/5a0bd2457b97dd4c4cec7e379a15c6c0/5E60F2A5/t51.2885-15/e35/19765229_1042817689181686_2534787550891999232_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Jul 5, 2017","344","False",
"Show your hair some 💛 after a #longweekend at the beach.  Nourish and restore your locks with #Fructis Triple Nutrition with Avocado, Almond and Olive oil. #Superhair #Superfruits #beachday",,"https://scontent-iad3-1.cdninstagram.com/vp/8849ad41cd031fd51f24639b7b7499cf/5E3E905F/t51.2885-15/e35/19624348_242517859573313_5905738026666950656_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jul 4, 2017","589","False",
"Have a fun and (skin) safe #July4th by reapplying a moisturizer with #sunscreen like Clearly Brighter SPF 15 or 30 at the #beach or bbq ☀️.",,"https://scontent-iad3-1.cdninstagram.com/vp/1b81a389a10a6c14c7969c392002875b/5E543C82/t51.2885-15/e35/19623626_266550423845934_3427133089002815488_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Jul 4, 2017","441","False",
"Swooning over this #Nutrisse Light Buttery Blonde from our #garniergirl and wizard colorist @nikkilee901.  Are you planning on going blonde this Summer? #Haircolor #Trends #Blonde",,"https://scontent-iad3-1.cdninstagram.com/vp/b56a70cf1884a5ccca3bb5383eb7dc63/5E648906/t51.2885-15/e35/19624576_318822691891826_6095031185455448064_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jul 3, 2017","361","False",
"Hello Honey🐝! Heal and strengthen damaged hair with #WholeBlends Honey Treasures for naturally bee-autiful locks. #Honey #Haircare #Mondays",,"https://scontent-iad3-1.cdninstagram.com/vp/38de5959dcd2588774ea7d79e622447d/5E5F08DB/t51.2885-15/e35/19624696_1987776254777223_5835008926143217664_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jul 3, 2017","658","False",
"Today's #SundaySkincare is all about #multitasking while #masking! We start off with Moisture Bomb Sheet Masks to deeply hydrate our skin and then apply our #WholeBlends Hydrating Mask with Coconut Water and Vanilla Milk to moisturize our locks. #Hydrate #WeekendVibes #HowImask",,"https://scontent-iad3-1.cdninstagram.com/vp/63206bbf39d737aea0e7169938158d68/5DC541E0/t50.2886-16/19720037_134255503822814_3798795300823367680_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jul 2, 2017",,"True","4,240"
"Who doesn't love beach ready #Superhair with frizz-free #WeekendVibes ☀️ 🌊?! #Fructis #beach #SuperFruits",,"https://scontent-iad3-1.cdninstagram.com/vp/d2e1561259b04ef69e7b95c94011ac86/5E59F65C/t51.2885-15/e35/19534745_352653421818533_7963490058277748736_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jul 2, 2017","683","False",
"The best part of our nighttime routine is coming home to #hydrate with our Moisture Bomb Antioxidant Super Moisturizer. Leave a 💙 in the comments if this is part of your #skincare routine! #Weekendvibes",,"https://scontent-iad3-1.cdninstagram.com/vp/7b70792366125b54070bea6d35795da3/5E57A18B/t51.2885-15/e35/19534812_249575282208888_5986170716737765376_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Jul 1, 2017","754","False",
"Saturdays are for dutch #braids and brunch with the gals! Make sure to set your style with Sleek & Shine Anti-humidity Hairspray to keep your look in place. #Fructis #GarnierStyle #Weekendvibes",,"https://scontent-iad3-1.cdninstagram.com/vp/25ea6ee2c814f93c429ba1225ce66d4e/5DC52388/t50.2886-16/19717441_1493360780722720_3574271427248914432_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Jul 1, 2017",,"True","4,973"
"When your curls are 👌🏼 and ready for the #longweekend ahead. For bouncy & soft curls apply a quarter size amount of our #Fructis Curl Sculpt Conditioning Cream gel & let air dry. #SuperHair #TGIF",,"https://scontent-iad3-1.cdninstagram.com/vp/17828e6a9e1c1635a9ea48d62469df24/5E55B2BF/t51.2885-15/e35/19436916_314154799010895_6557396393533636608_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jun 30, 2017","481","False",
"Leave a 💚 in the comments if you love SkinActive BB Cream as much as we do. #BbCream #Skincare #Musthave",,"https://scontent-iad3-1.cdninstagram.com/vp/249933db4b2b71491404d7e41f5c60c7/5E570C5A/t51.2885-15/e35/19533561_463558924006683_4527446376719581184_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jun 30, 2017","670","False",
"We loved spending some time outdoors @malibusafaris with our amazing #GarnierGirls! #tbt ➡️Swipe left to see our #Safari adventure. #WholeBlends #summer",,"https://scontent-iad3-1.cdninstagram.com/vp/0cb93b36783612df03dc20f5ad0a1f3e/5E581850/t51.2885-15/e35/19437106_110986556191359_3268214858054631424_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jun 29, 2017","238","False",
"#GarnierGirl @ydelays is giving us #summer vibes with her gorgeous waves ☀️ Styled by the talented @michaelduenas in LA. #GarnierStyle #Fructis #SuperHair",,"https://scontent-iad3-1.cdninstagram.com/vp/64922791a81e8d0fe5d357aae22bd8e0/5E4CCF20/t51.2885-15/e35/19436311_453105071723345_8278122105204113408_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jun 29, 2017","573","False",
"Beat the heat with Moisture Bomb #Antioxidant Super Moisturizer SPF 30 for an instant burst of hydration 💦 #spf #summer #essentials",,"https://scontent-iad3-1.cdninstagram.com/vp/76a812d672a6004ce83f8269e2f48302/5E5188B1/t51.2885-15/e35/19429043_1835477900114175_8341244895956041728_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Jun 28, 2017","533","False",
"Our Micellar Towelettes are the perfect on-the-go addition to your skincare routine. Quickly Cleanse and lift away dirt for clean and soft skin.▶️ Bonus points: they fit in our gym bag!💪🏼#Micellar #travel #skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/66f3c1b6ad8844361c53bf93e82e946b/5E5559E4/t51.2885-15/e35/19436607_314666992313629_3400101277806362624_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Jun 28, 2017","581","False",
"#TipTuesday: for those days when your skin is feeling sensitive try our Gentle Sulfate-Free Cleanser, which effectively removes makeup, impurities and excess oil. #SulfateFree #SensitiveSkin #ParabenFree",,"https://scontent-iad3-1.cdninstagram.com/vp/0f4a1fd64baa75bc9d2293864222a88d/5E58D0E4/t51.2885-15/e35/19436252_338148926599055_8280879796330692608_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Jun 27, 2017","857","False",
"Soft waves and this #berrylicious color in #Nutrisse Ultra Color V2 Dark Intense Violet is all we need to spark up our Tuesday ✨ #haircolor #violet #trends",,"https://scontent-iad3-1.cdninstagram.com/vp/731a211f0f449482fb328d8bd5bdfa52/5E580612/t51.2885-15/e35/19429565_1376845882409534_7152174348130844672_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jun 27, 2017","631","False",
"The best way to end Monday is with Whole Blends Replenishing Shampoo and Conditioner for shiny and soft hair all week long ✨🙌🏼 #WholeBlends #oliveoil #monday",,"https://scontent-iad3-1.cdninstagram.com/vp/21e644bd3679bbc5c7b0661d443a9939/5E3F367D/t51.2885-15/e35/19425550_1785996731711306_3104603585061584896_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jun 26, 2017","768","False",
"#GarnierGirl @toriiitoriii likes to face mask while she takes a bath. Share your #HowImask moment with us in the comments below 👇🏼",,"https://scontent-iad3-1.cdninstagram.com/vp/5b1dd11fbfe063c872506e7e2f3f3a03/5E48E31D/t51.2885-15/e35/19424931_1772020663089259_3985139612375842816_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Jun 26, 2017","665","False",
"Our #SkincareSunday line-up includes: Clearly Brighter Argan Nut Gentle Exfoliating Cleanser and Moisture Bomb Mattifying #SheetMask. Which products will you be using tonight? #Skincare #howImask",,"https://scontent-iad3-1.cdninstagram.com/vp/a6c63c3ee4351ffb33f147d27d15a4eb/5DC4B20F/t50.2886-16/19514635_283096112162149_3860076383828967424_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Jun 25, 2017",,"True","3,801"
"Love Wins 💚🌈 #loveislove #Pride #nycpride",,"https://scontent-iad3-1.cdninstagram.com/vp/02886532921e58ead6257f740f269b23/5E6362DC/t51.2885-15/e35/19429242_239788849871381_8794644351213895680_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jun 25, 2017","888","False",
"➡️Head to our IG story where our #GarnierGirl and celebrity aesthetician @shanidarden is sharing her travel must-haves. Which product(s) are part of your #travel essentials?☀️ #summer #skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/c95859c67786414d5fd4aa8f77a51f64/5E54B130/t51.2885-15/e35/19379841_316120912174473_653402669049708544_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Jun 24, 2017","771","False",
"Beat the #heat with this #sleek summer do: 1️⃣ Apply Smooth Blow Dry Anti-Frizz Cream  and blow dry hair 2️⃣Finish off with Sleek & Shine Anti-Humidity Aerosol  Hairspray. #Fructis #SuperHair #WeekendVibes",,"https://scontent-iad3-1.cdninstagram.com/vp/6bcc53343ec6c79c1d1a22a1a13452c8/5E423B80/t51.2885-15/e35/19367425_1924273254520598_3536336326175490048_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jun 24, 2017","386","False",
"Post #nightout essentials: #Micellar Towelettes to remove makeup and lift away dirt, and Clearly Brighter Exfoliating Cleanser to deeply cleanse skin. #Skincare #TGIF #Cleanse #Skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/16a6c18d955157b985c1e6044365ec3c/5E431CBE/t51.2885-15/e35/19367422_143544736203414_8075465327472803840_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Jun 23, 2017","760","False",
"Want to quickly cleanse & refresh your skin after your #fitnessfriday session? #MicellarWater for Oily Skin is a gym bag essential 💚 #skincare #tgif",,"https://scontent-iad3-1.cdninstagram.com/vp/612ba06f67c9c72e0ddcf6fd3b766a0e/5E624ACE/t51.2885-15/e35/19379565_241739259645802_7861802940858630144_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Jun 23, 2017","762","False",
"#TBT To the day we spent with the #garniergirl squad in Miami: @meredithfoster  @mylifeaseva @anniesforgetmeknots ➡️ Swipe left to see their #superhair looks. #Fructis #hairstyle",,"https://scontent-iad3-1.cdninstagram.com/vp/5f33966826fd2c82308460872a715153/5DC5556C/t50.2886-16/19415379_284258491983824_5101583126514106368_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Jun 22, 2017","251","True",
"We'll let you in on a secret: the trendiest hair colors this summer are #Nutrisse Ultra Color Denim and Ultra Color Violet. Which one is your favorite 💙 or 💜? #haircolor #trends #hairinspo",,"https://scontent-iad3-1.cdninstagram.com/vp/7ffcebd41c03d873690d69a64ff7f399/5E55393C/t51.2885-15/e35/19367672_312906645815342_1672775769064996864_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Jun 22, 2017","510","False",
"It's officially the #FirstdayofSummer ☀️ Keep your skin #hydrated with our Moisture Bomb Sheet Masks ⬆️ Head to our IG story for more tips on how to keep your skin cool this Summer! ⬆️ #HowIMask #NationalHydrationDay #sheetmasks",,"https://scontent-iad3-1.cdninstagram.com/vp/c51ef7b1c57b8fc1f4e8b0368cf248fa/5E627490/t51.2885-15/e35/19367877_1326930690738047_4502671480642863104_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Jun 21, 2017","960","False",
"We've got you covered #Curlyhair girls! Fructis Curl Nourish is #ParabenFree, #SulfateFree, & super nourishing. #Fructis #SuperHair #Curls",,"https://scontent-iad3-1.cdninstagram.com/vp/96dc5d1b8cda347584848b2f8433a5c8/5E640C56/t51.2885-15/e35/19228362_1778378802454411_5575110920234860544_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Jun 21, 2017","788","False",
"#TipTuesday: make a statement this #summer with Nutrisse Ultra Color PL1 Lightest Platinum. Leave a ☀️in the comments if you want to try this shade! #Platinum #BraidGoals #Braids",,"https://scontent-iad3-1.cdninstagram.com/vp/5ad07db6c5f9d9d57219da5e33759d73/5E5D6306/t51.2885-15/e35/19367294_116953665575881_745396225670381568_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Jun 20, 2017","532","False",
"Couldn’t make it to the beach last weekend? Try our #WholeBlends Smoothing Hair #CoconutOil + Cocoa extracts. Smells just like your #summer dreams! 🌴#haircare",,"https://scontent-iad3-1.cdninstagram.com/vp/099253495ef4a8c5f1874a1bb15012fd/5E554DB9/t51.2885-15/e35/19380002_1904242916483356_671188540939304960_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Jun 20, 2017","890","False",
"Gel moisturizers are perfect during spring & summer ☀️ Moisture Bomb has a nearly weightless texture, yet delivers fast & long-lasting hydration 💦⠀📷  @skincare",,"https://scontent-iad3-1.cdninstagram.com/vp/1c204b48c6f07104f45f6cf46433bad3/5E5A2F44/t51.2885-15/e35/16229480_1145920608841530_2188906249632874496_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Jun 19, 2017","648","False",
"This week's #hairspiration 💚 A half-up braid or braided bun are easy looks to style during the warmer months! #GarnierStyle #SuperHair #Fructis #braidinspo",,"https://scontent-iad3-1.cdninstagram.com/vp/d2fa5f72ec7f5149e367e7bbfd3871de/5E3E80B7/t51.2885-15/e35/19380007_374320226303900_7491040434492276736_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Jun 19, 2017","440","False",
"What our #skincaresunday ritual looks like 💚. Do you spot any of your favorites? #MicellarWater #sheetmask #HowIMask",,"https://scontent-iad3-1.cdninstagram.com/vp/6ec64342035288c6d14128efca64577c/5E3E19D6/t51.2885-15/e35/19228096_301072113685612_2230822059540217856_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Jun 18, 2017","798","False",
"#Sundays are for relaxing with a cup of tea in our #Topknots. Leave a 👍🏼 in the comments If you agree. #GarnierStyle #Fructis #SuperHair #Weekend",,"https://scontent-iad3-1.cdninstagram.com/vp/99ecd1c131495059e6d96e5e46db3453/5E42CD50/t51.2885-15/e35/19379871_234190647086972_3250683046365495296_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Jun 18, 2017","466","False",
"Repair & streghten your hair with #WholeBlends Honey Treasures -- plus the smell is unBEElievable🐝. #ParabenFree #Honey #Softhair",,"https://scontent-iad3-1.cdninstagram.com/vp/aba9a44c4a4bc2c9a764f9ba66bb473b/5E4D6D92/t51.2885-15/e35/19227909_1686903868283730_8856998879690752000_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Jun 17, 2017","711","False",
"Denim on #denim 💙 Which trend #haircolor are you excited to try? #Nutrisse #weekendvibes",,"https://scontent-iad3-1.cdninstagram.com/vp/0a658d8e3b8a350909727bc933119c43/5E4D3611/t51.2885-15/e35/19120875_119618211967657_3707449287831977984_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Jun 17, 2017","511","False",
"🍊🍊= Brighter Skin! Our Clearly Brighter Daily Moisturizer SPF15 is packed with antioxidants for smoother & more radiant skin. Have you tried it yet? #weekendvibes #ClearlyBrighter #VitaminC",,"https://scontent-iad3-1.cdninstagram.com/vp/45fecdabce24e1ed3915875e9024c4ca/5E5700B3/t51.2885-15/e35/19120516_1905546316350329_3818383048932589568_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Jun 16, 2017","626","False",
