"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/evacide/status/1186079718807760896","Eva","https://twitter.com/evacide","1571618415","I dye my hair this color because I wish to signal to people who know about hair dye that I do things on the hardest setting.",,,"1.2K","39","33","ChillyBot  🌨️","https://twitter.com/absolutez3","1571618799","Power move","0","0","3",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/evacide/status/1186079718807760896","Eva","https://twitter.com/evacide","1571618415","I dye my hair this color because I wish to signal to people who know about hair dye that I do things on the hardest setting.",,,"1.2K","39","33","Smoke","https://twitter.com/K1LL3R_1N5TINKT","1571618849",":)https://twitter.com/evacide/status/1184898034594807808?s=19 …","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/evacide/status/1186079718807760896","Eva","https://twitter.com/evacide","1571618415","I dye my hair this color because I wish to signal to people who know about hair dye that I do things on the hardest setting.",,,"1.2K","39","33",":: jake","https://twitter.com/j2k4_","1571620609","I love your feed more with every tweet","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/kkendallleighh/status/1186036438846058507","wendy","https://twitter.com/kkendallleighh","1571608097","y’all do know that spending money on the hair dye isle is not the same as seeing a therapist, right? that is not the same thing. those are not interchangeable actions.",,,"63","4","1","wendy","https://twitter.com/kkendallleighh","1571608128","@PrickledFuckinK this was for u.","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jaemflower/status/1186028908132614144","َ","https://twitter.com/jaemflower","1571606301","i am going to bring black hair dye to the superm concert and then kidnap taemin for an hour",,,"20","4","1",,,,,,,,"َ","https://twitter.com/jaemflower","1571606908",,,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/oddlywinter/status/1186002353058648071","winter graham","https://twitter.com/oddlywinter","1571599970","i got this when i had a cvs bag on my head full of blue hair dye pic.twitter.com/UNe2K1DT7m","https://pbs.twimg.com/media/EHWG2gNWkAAZq34.jpghttps://pbs.twimg.com/media/EHWG2geW4AQTT5I.jpg",,"41","3",,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","jacq [] whats the vibe?","https://twitter.com/itsnotliving_j","1571596582","Dawn dish soap is the best but make sure to extra deep condition after","1","0","0","millie []","https://twitter.com/millieknight333","1571596680","I will try thanks so much!","1",,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","jacq [] whats the vibe?","https://twitter.com/itsnotliving_j","1571596582","Dawn dish soap is the best but make sure to extra deep condition after","1","0","0","jacq [] whats the vibe?","https://twitter.com/itsnotliving_j","1571597648","Of course! I’ve depressed dyed my hair a few too many times so dm me if you have any other questions!","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","jacq [] whats the vibe?","https://twitter.com/itsnotliving_j","1571596582","Dawn dish soap is the best but make sure to extra deep condition after","1","0","0","millie []","https://twitter.com/millieknight333","1571604524","I’ll come straight to you <3 xxx",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","Jasmine Pravina 🦋 🧚🏽‍♀️","https://twitter.com/yell0wflow3rs","1571596280","use heads and shoulders and white vinigar x","1","0","0","millie []","https://twitter.com/millieknight333","1571596390","thank you omg",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","ᵗᵃʳʸⁿ ▯","https://twitter.com/ohwhatsavibe","1571681505","b&m has this hair colour remover i think x","1","0","0","millie []","https://twitter.com/millieknight333","1571681585","thank you I’ll try and get some x",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","❥ ruby","https://twitter.com/roobizabeth","1571596370","Pink hair dye comes out super easy x","1","0","0","millie []","https://twitter.com/millieknight333","1571596411","thank you I’ll wash it loads aha xx",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","heids  🍑","https://twitter.com/heidigreen88","1571601824","you pray and pray that dom doesnt disown you","1","0","1","millie []","https://twitter.com/millieknight333","1571604505","he’s not a fan","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","heids  🍑","https://twitter.com/heidigreen88","1571601824","you pray and pray that dom doesnt disown you","1","0","1","heids  🍑","https://twitter.com/heidigreen88","1571607815","at least you haven’t been disowned tho if you do dom .2 will take you in laver loves you !!",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","courtneyy []","https://twitter.com/sinceritycourts","1571596591","literally any anti dandruff shampoo will get pink hair dye out over a short time x","1","0","0","millie []","https://twitter.com/millieknight333","1571596687","you angel <3","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/millieknight333/status/1185985647321976832","millie []","https://twitter.com/millieknight333","1571595987","how do you get rid of hair dye https://twitter.com/millieknight333/status/1185697425605955584 …",,,"52",,"6","courtneyy []","https://twitter.com/sinceritycourts","1571596591","literally any anti dandruff shampoo will get pink hair dye out over a short time x","1","0","0","courtneyy []","https://twitter.com/sinceritycourts","1571655543",,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/tydolllaz/status/1185933721926602752","tyler.","https://twitter.com/tydolllaz","1571583607","boxed hair dye has the best conditioners lmfao",,,"22","3","2","MercedesGriffin.","https://twitter.com/cocoabarbie_","1571592276","Especially black box dye . The dye and conditioner be so heavenly","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/tydolllaz/status/1185933721926602752","tyler.","https://twitter.com/tydolllaz","1571583607","boxed hair dye has the best conditioners lmfao",,,"22","3","2",,,,,,,,,,,,"0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/VisMyVenus/status/1185932574440460289","𝓎𝑜𝑜𝓃𝑔𝒾 𝒾𝓈 𝓂𝓎 𝒽𝑜𝓃𝑒𝓎 𝒷𝑜𝓎 🍯","https://twitter.com/VisMyVenus","1571583333","Purple hair dye ready muahahah #AceAwarenessWeekpic.twitter.com/vTe0cOfEW2","https://pbs.twimg.com/media/EHVHYnDXkAIy-Xk.jpg",,"22","2","2","michellinman ʰᵒᵇᶦ ᶦˢ ᵇᵒˢᵃˡ","https://twitter.com/hobis_pouch","1571587126","SO EXCITED FOR UUUUUU","1","0","1","𝓎𝑜𝑜𝓃𝑔𝒾 𝒾𝓈 𝓂𝓎 𝒽𝑜𝓃𝑒𝓎 𝒷𝑜𝓎 🍯","https://twitter.com/VisMyVenus","1571587150","Its probably going to come out more of a magenta though","1",,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/VisMyVenus/status/1185932574440460289","𝓎𝑜𝑜𝓃𝑔𝒾 𝒾𝓈 𝓂𝓎 𝒽𝑜𝓃𝑒𝓎 𝒷𝑜𝓎 🍯","https://twitter.com/VisMyVenus","1571583333","Purple hair dye ready muahahah #AceAwarenessWeekpic.twitter.com/vTe0cOfEW2","https://pbs.twimg.com/media/EHVHYnDXkAIy-Xk.jpg",,"22","2","2","michellinman ʰᵒᵇᶦ ᶦˢ ᵇᵒˢᵃˡ","https://twitter.com/hobis_pouch","1571587126","SO EXCITED FOR UUUUUU","1","0","1","michellinman ʰᵒᵇᶦ ᶦˢ ᵇᵒˢᵃˡ","https://twitter.com/hobis_pouch","1571587798","that’s ok most persona also said ace rights!",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/VisMyVenus/status/1185932574440460289","𝓎𝑜𝑜𝓃𝑔𝒾 𝒾𝓈 𝓂𝓎 𝒽𝑜𝓃𝑒𝓎 𝒷𝑜𝓎 🍯","https://twitter.com/VisMyVenus","1571583333","Purple hair dye ready muahahah #AceAwarenessWeekpic.twitter.com/vTe0cOfEW2","https://pbs.twimg.com/media/EHVHYnDXkAIy-Xk.jpg",,"22","2","2","Athena - Nonbinary Disaster","https://twitter.com/StarlitGalaOFC","1571585828","I was gonna dye my hair but I have bad impulse control so I painted my nails insteadpic.twitter.com/YCgES1quCw","1","0","1","𝓎𝑜𝑜𝓃𝑔𝒾 𝒾𝓈 𝓂𝓎 𝒽𝑜𝓃𝑒𝓎 𝒷𝑜𝓎 🍯","https://twitter.com/VisMyVenus","1571585849","Cute!!!!","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/VisMyVenus/status/1185932574440460289","𝓎𝑜𝑜𝓃𝑔𝒾 𝒾𝓈 𝓂𝓎 𝒽𝑜𝓃𝑒𝓎 𝒷𝑜𝓎 🍯","https://twitter.com/VisMyVenus","1571583333","Purple hair dye ready muahahah #AceAwarenessWeekpic.twitter.com/vTe0cOfEW2","https://pbs.twimg.com/media/EHVHYnDXkAIy-Xk.jpg",,"22","2","2","Athena - Nonbinary Disaster","https://twitter.com/StarlitGalaOFC","1571585828","I was gonna dye my hair but I have bad impulse control so I painted my nails insteadpic.twitter.com/YCgES1quCw","1","0","1","Athena - Nonbinary Disaster","https://twitter.com/StarlitGalaOFC","1571585868","ACE WEEEEK",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/jonghyunprint/status/1185927776198631425","shawol friend","https://twitter.com/jonghyunprint","1571582189","pink hair dye:jonghyun, vibrating at a high frequency that could shatter glass: YEAH I LOVE IT A NORMAL AMOUNT",,,"146","43",,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/moirahmikaelaci/status/1185805424697606144"," 🌻 moirah  🌻","https://twitter.com/moirahmikaelaci","1571553019","ears: piercedhair dye: boughtbreakdown: complete",,,"28",,,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ClassyKatie/status/1185728540991545344","ClassyKatie","https://twitter.com/ClassyKatie","1571534688","I bought hair dye",,,"60",,"6","Charles Stacy","https://twitter.com/SpacepirateGame","1571534892","I can't wait to see it!","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ClassyKatie/status/1185728540991545344","ClassyKatie","https://twitter.com/ClassyKatie","1571534688","I bought hair dye",,,"60",,"6","Aaron Michael","https://twitter.com/big_a_aron84","1571534992","Congrats?","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ClassyKatie/status/1185728540991545344","ClassyKatie","https://twitter.com/ClassyKatie","1571534688","I bought hair dye",,,"60",,"6","Chris Ainslie","https://twitter.com/Chris89817807","1571535329","Awesome!","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ClassyKatie/status/1185728540991545344","ClassyKatie","https://twitter.com/ClassyKatie","1571534688","I bought hair dye",,,"60",,"6","Montayva","https://twitter.com/EmmajLow88","1571536516","OoooOOooooooh what colour/s?","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ClassyKatie/status/1185728540991545344","ClassyKatie","https://twitter.com/ClassyKatie","1571534688","I bought hair dye",,,"60",,"6","Viata_Chew","https://twitter.com/Viata1364","1571537417","Oooooohh, what color??","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ClassyKatie/status/1185728540991545344","ClassyKatie","https://twitter.com/ClassyKatie","1571534688","I bought hair dye",,,"60",,"6","Mike Bates ~ MJarBar","https://twitter.com/tribblehunter99","1571569884","Red and Green? Blue and Purple? Red and Purple???????????","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/BlackBelted/status/1185660409073852417","James' House","https://twitter.com/BlackBelted","1571518444","Why would someone with beautiful blond hair dye her roots black?",,,"25","1","3",,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/AlexDiDio/status/1185598512752291842","Alexorcist Di Dio","https://twitter.com/AlexDiDio","1571503687","I’ve never seen so much blond hair dye in one room.",,,"31","1","2",,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","Robin","https://twitter.com/ArtseaGardener","1571523927","Mine is growing out (long gray) because I fried it bleaching for pinks, purples, reds, and turquoise. Can't wait until I can restart the fun colors! Gonna do tips though. Less fry!","2","0","2"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571535297","I am delighted to be rocking Alien Grey by Manic Panic right now.","1",,"2"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","Robin","https://twitter.com/ArtseaGardener","1571523927","Mine is growing out (long gray) because I fried it bleaching for pinks, purples, reds, and turquoise. Can't wait until I can restart the fun colors! Gonna do tips though. Less fry!","2","0","2","Robin","https://twitter.com/ArtseaGardener","1571535763","Was checking the Manic Panic stuff out on Pinterest lol!","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","Robin","https://twitter.com/ArtseaGardener","1571523927","Mine is growing out (long gray) because I fried it bleaching for pinks, purples, reds, and turquoise. Can't wait until I can restart the fun colors! Gonna do tips though. Less fry!","2","0","2"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571536060","I'm an aging punk, I'm legally required to use it. ;)","1",,"2"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","Robin","https://twitter.com/ArtseaGardener","1571523927","Mine is growing out (long gray) because I fried it bleaching for pinks, purples, reds, and turquoise. Can't wait until I can restart the fun colors! Gonna do tips though. Less fry!","2","0","2","Robin","https://twitter.com/ArtseaGardener","1571537462","I'm a retired art teacher. Always did ever-changing reds (kids: ohai, see you got bored and changed yr hair...me: why yes) dyed it purple for chronic illness awareness two years b4 I left. They paraded by my classroom for a week",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","Wendy Herdman","https://twitter.com/Knotyoureality","1571506168","I love my gray too much to dye, but I've found whimsically wielding my hair clippers on the weekend (culminating in a sensible straight buzz by Sunday night) has a similarly salutary effect. :)","1","0","2"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571506741","Some of us don't have the genes for grey hair and are forced to procure it via other methodspic.twitter.com/okoUBxm1WA","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","L. Fayth Guarino","https://twitter.com/LFaythGuarino","1571517839","... I totally agree and attempted this last night. Thankfully this time he didn’t end up with a black spot on his cheekpic.twitter.com/YpqwGWyTT9","0","0","2"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571506741","Some of us don't have the genes for grey hair and are forced to procure it via other methodspic.twitter.com/okoUBxm1WA","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","emma","https://twitter.com/ethecormorant","1571503121","Yes! This! (Oh... so that’s why I’ve been orange, pink, orange and purple this year.  Bugger.).","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","Virginia","https://twitter.com/VPeters_Schultz","1571503705","Yes! I am pink at the moment due to an unfortunate accident of colorant. Once I get that cut off I'm going lavendar.","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/NeolithicSheep/status/1185595354399543298"," 🚩Auntie Shepherd 🏴","https://twitter.com/NeolithicSheep","1571502934","Have touched up my hair dye since the top was starting to yellow. When stressed, always involve hair dye in your life.",,,"67","1","8","Alison Earl","https://twitter.com/AlisonEarl2","1571503898","Except when you are in active labour bad idea","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/puffdaughter/status/1185593141434474496","e diddy","https://twitter.com/puffdaughter","1571502406","y’all have baby fever but don’t have health insurance......ok miss water birth in ur hair dye stained bathtub",,,"105","11",,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/connorfawdry/status/1185590856050499584","Connor Fawdry","https://twitter.com/connorfawdry","1571501861","Bonne was a packet of blonde hair dye away from being Lyle Taylor today #cafc",,,"153","9","4","Paul Harrison","https://twitter.com/PaulHarri1971","1571508695","And to think hes not ready yet. Think how good he will be when he is. Personally hes improved every game. Was a constant thorn in derbys side. Superb team performance","1","0","0","Connor Fawdry","https://twitter.com/connorfawdry","1571509116","Indeed",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/connorfawdry/status/1185590856050499584","Connor Fawdry","https://twitter.com/connorfawdry","1571501861","Bonne was a packet of blonde hair dye away from being Lyle Taylor today #cafc",,,"153","9","4","Henry Francis {...}","https://twitter.com/Henrysketchy","1571503428","Pink*","1","0","0","Connor Fawdry","https://twitter.com/connorfawdry","1571503479","Got me there !","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/connorfawdry/status/1185590856050499584","Connor Fawdry","https://twitter.com/connorfawdry","1571501861","Bonne was a packet of blonde hair dye away from being Lyle Taylor today #cafc",,,"153","9","4","Henry Francis {...}","https://twitter.com/Henrysketchy","1571503428","Pink*","1","0","0","Henry Francis {...}","https://twitter.com/Henrysketchy","1571503501",,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/connorfawdry/status/1185590856050499584","Connor Fawdry","https://twitter.com/connorfawdry","1571501861","Bonne was a packet of blonde hair dye away from being Lyle Taylor today #cafc",,,"153","9","4","Ollie","https://twitter.com/OllsCAFC","1571519180","Yep very effective today built very nicely on his performance at Fulham, our coaching staff and Lee Bowyer are doing absolute bits with what we have here, loving being a charlton fan right now, Lee Bowyer has given me my club back","0","0","2","Henry Francis {...}","https://twitter.com/Henrysketchy","1571503501",,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/connorfawdry/status/1185590856050499584","Connor Fawdry","https://twitter.com/connorfawdry","1571501861","Bonne was a packet of blonde hair dye away from being Lyle Taylor today #cafc",,,"153","9","4","RAG2019","https://twitter.com/RAG20191","1571510146","Dunno I think he finished very well actually","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/breerunway/status/1185521082540941312","･ﾟ★ RNWY ☆ 💖","https://twitter.com/breerunway","1571485226","(don’t mind my dutty hair dye towel) CAUGHT THE TOYOTA AD!!! FINALLY pic.twitter.com/oX4UKoR9u0",,"https://twitter.com/i/videos/1185521082540941312?embed_source=facebook","265","46","4","B  ❄️","https://twitter.com/LeBabyB","1571485379","You must be so proud !!! You deserve ! Keep them blessings coming","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/breerunway/status/1185521082540941312","･ﾟ★ RNWY ☆ 💖","https://twitter.com/breerunway","1571485226","(don’t mind my dutty hair dye towel) CAUGHT THE TOYOTA AD!!! FINALLY pic.twitter.com/oX4UKoR9u0",,"https://twitter.com/i/videos/1185521082540941312?embed_source=facebook","265","46","4","Richard D Myers","https://twitter.com/Richard_d_myers","1571486276",,"0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/breerunway/status/1185521082540941312","･ﾟ★ RNWY ☆ 💖","https://twitter.com/breerunway","1571485226","(don’t mind my dutty hair dye towel) CAUGHT THE TOYOTA AD!!! FINALLY pic.twitter.com/oX4UKoR9u0",,"https://twitter.com/i/videos/1185521082540941312?embed_source=facebook","265","46","4","chrysanthemum","https://twitter.com/Skovular","1571487349","This is so amazing Bree!! Nothing compared to what’s coming though","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/breerunway/status/1185521082540941312","･ﾟ★ RNWY ☆ 💖","https://twitter.com/breerunway","1571485226","(don’t mind my dutty hair dye towel) CAUGHT THE TOYOTA AD!!! FINALLY pic.twitter.com/oX4UKoR9u0",,"https://twitter.com/i/videos/1185521082540941312?embed_source=facebook","265","46","4","maranda  🗡","https://twitter.com/youarenowonfire","1571606357","as you deserve omfg","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185461141327302657","Stephen Wilson","https://twitter.com/faintlyfalling","1571470935","It's 2019 and it has to be pointed out that pink hair dye does not mitigate the physical advantages conferred by male puberty.",,,"704","94","6","Stephen Wilson","https://twitter.com/faintlyfalling","1571471352","We're told it's ""not about stereotypes"". To the people supporting this I ask: be honest. Would you support McKinnon's ""right"" to compete in female sport if they hadn't grown their hair out and dyed it pink?pic.twitter.com/CBt5O9S2d3","5","106","550","Stephen Wilson","https://twitter.com/faintlyfalling","1571471377",,"14","53","490"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185461141327302657","Stephen Wilson","https://twitter.com/faintlyfalling","1571470935","It's 2019 and it has to be pointed out that pink hair dye does not mitigate the physical advantages conferred by male puberty.",,,"704","94","6","CJ Smith","https://twitter.com/cadenzasmith","1571471054","Elegant illustration, thank you.","0","1","8","Stephen Wilson","https://twitter.com/faintlyfalling","1571471377",,"14","53","490"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185461141327302657","Stephen Wilson","https://twitter.com/faintlyfalling","1571470935","It's 2019 and it has to be pointed out that pink hair dye does not mitigate the physical advantages conferred by male puberty.",,,"704","94","6","Meghan Flight #FBPE  🏁","https://twitter.com/MeghanFlight","1571471062","incredibly underrated tweet.","0","0","9",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185461141327302657","Stephen Wilson","https://twitter.com/faintlyfalling","1571470935","It's 2019 and it has to be pointed out that pink hair dye does not mitigate the physical advantages conferred by male puberty.",,,"704","94","6","Jamie Scoular","https://twitter.com/ScoularJamie","1571594347","Naw it's the meds.?","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185460792898084864","Stephen Wilson","https://twitter.com/faintlyfalling","1571470852","Lots of people who think they are good, progressive, inclusive people, would immediately see the unfairness had Rachel raced with their natural hair uncovered and styled in a tight crop. Yet the issue suddenly becomes ""complex"" and requires ""nuance"" when hair dye is involved 2/",,,"562","71","6","Stephen Wilson","https://twitter.com/faintlyfalling","1571470935","It's 2019 and it has to be pointed out that pink hair dye does not mitigate the physical advantages conferred by male puberty.","6","94","704","Stephen Wilson","https://twitter.com/faintlyfalling","1571471352",,"5","106","550"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/faintlyfalling/status/1185460792898084864","Stephen Wilson","https://twitter.com/faintlyfalling","1571470852","Lots of people who think they are good, progressive, inclusive people, would immediately see the unfairness had Rachel raced with their natural hair uncovered and styled in a tight crop. Yet the issue suddenly becomes ""complex"" and requires ""nuance"" when hair dye is involved 2/",,,"562","71","6","Stephen Wilson","https://twitter.com/faintlyfalling","1571470935","It's 2019 and it has to be pointed out that pink hair dye does not mitigate the physical advantages conferred by male puberty.","6","94","704","Stephen Wilson","https://twitter.com/faintlyfalling","1571471377",,"14","53","490"
